tuyen,chieu_di,thu_tu,ma_ben,ten_ben,stop_lat,stop_lon
N12,0,1,1005,GARE CENTRALE,50.846832,4.356626
N12,0,10,1801,PORTE DE HAL,50.833143,4.342664
N12,0,11,2402,PARVIS ST-GILLES,50.830628,4.344210
N12,0,12,2334B,BARRIERE,50.826762,4.343545
N12,0,13,1708,COMBAZ,50.825241,4.338686
N12,0,14,1717,ROCHEFORT,50.824316,4.335555
N12,0,15,5111B,BERTHELOT,50.824332,4.330730
N12,0,16,5101B,WIELS,50.823845,4.325919
N12,0,17,1229,UNION,50.819628,4.325398
N12,0,18,1231,CHATAIGNES,50.817222,4.325196
N12,0,19,1239,ZAMAN-FOREST NAT.,50.814081,4.324773
N12,0,2,2301,ARENBERG,50.849265,4.356881
N12,0,20,2604,MONACO,50.812953,4.322670
N12,0,21,5719,SAINT-DENIS,50.809901,4.317548
N12,0,22,3602,MAX WALLER,50.806844,4.314702
N12,0,23,3581,BEMPT,50.802794,4.315318
N12,0,24,1443,NEERSTALLE,50.800609,4.317602
N12,0,25,2664,UCCLE SPORT,50.798433,4.312655
N12,0,26,2609,RUE LONGUE,50.796599,4.309433
N12,0,27,2611,GILSON,50.794791,4.306641
N12,0,28,2660,DROGENBOS-SHOP.,50.792767,4.308875
N12,0,29,5923,EGGERGAT,50.795119,4.315950
N12,0,3,2595,DE BROUCKERE,50.850504,4.353890
N12,0,30,5921B,CARREFOUR STALLE,50.795942,4.320812
N12,0,4,1895,BOURSE,50.849239,4.348391
N12,0,5,2578,ANNEESSENS,50.845686,4.346176
N12,0,6,1063,CESAR DE PAEPE,50.842901,4.350818
N12,0,7,1167,CHAPELLE,50.840890,4.350595
N12,0,8,1168,JEU DE BALLE,50.837426,4.346872
N12,0,9,1169,PORTE DE HAL,50.834403,4.343214
N12,1,1,5921B,CARREFOUR STALLE,50.795942,4.320812
N12,1,10,3604,BEMPT,50.802880,4.315322
N12,1,11,3603,MAX WALLER,50.806691,4.314565
N12,1,12,1248,SAINT-DENIS,50.811385,4.318647
N12,1,13,2667,MONACO,50.812891,4.322873
N12,1,14,1240,ZAMAN-FOREST NAT.,50.814372,4.325088
N12,1,15,1232,CHATAIGNES,50.817292,4.325487
N12,1,16,1230B,UNION,50.820580,4.325901
N12,1,17,5100B,WIELS,50.824088,4.326841
N12,1,18,5107B,BERTHELOT,50.824125,4.330971
N12,1,19,1730,ROCHEFORT,50.824363,4.336042
N12,1,2,5953,EGIDE VAN OPHEM,50.796311,4.323759
N12,1,20,1735,COMBAZ,50.825276,4.339113
N12,1,21,2333,BARRIERE,50.826834,4.344013
N12,1,22,2465,PARVIS ST-GILLES,50.830153,4.344556
N12,1,23,2470,PORTE DE HAL,50.832111,4.344862
N12,1,24,1125,HOP. SAINT-PIERRE,50.834700,4.346152
N12,1,25,1126,JEU DE BALLE,50.837424,4.349035
N12,1,26,1127,CHAPELLE,50.841246,4.351814
N12,1,27,1376B,GRAND SABLON,50.841413,4.353383
N12,1,28,1128,PETIT SABLON,50.839898,4.355875
N12,1,29,3567,ROYALE,50.842748,4.358813
N12,1,3,5920C,CARREFOUR STALLE,50.795966,4.320384
N12,1,30,1003,GARE CENTRALE,50.844659,4.359615
N12,1,31,1005,GARE CENTRALE,50.846832,4.356626
N12,1,4,5922,EGGERGAT,50.794272,4.312968
N12,1,5,2610,DROGENBOS-SHOP.,50.793372,4.309999
N12,1,6,2659,GILSON,50.794746,4.306627
N12,1,7,2661,RUE LONGUE,50.796824,4.309901
N12,1,8,2662B,UCCLE SPORT,50.798675,4.313548
N12,1,9,1442,NEERSTALLE,50.801301,4.317317
N13,0,1,6445,GARE CENTRALE,50.845858,4.357294
N13,0,10,2217,ALBERT I,50.839134,4.322911
N13,0,11,2218,CUREGHEM,50.836803,4.318060
N13,0,12,3378,DOUVRES,50.836138,4.314480
N13,0,13,3377,RESISTANCE,50.835725,4.311911
N13,0,14,3369,SAINT-GUIDON,50.834760,4.306103
N13,0,15,2323,MEIR,50.833035,4.302810
N13,0,16,2373,DE LINDE,50.835428,4.298979
N13,0,17,1482,RENE HENRY,50.836154,4.295301
N13,0,18,1260,FRUITS,50.837572,4.289977
N13,0,19,1261,WESTLAND SHOPPING,50.838385,4.284139
N13,0,2,2301,ARENBERG,50.849265,4.356881
N13,0,3,2595,DE BROUCKERE,50.850504,4.353890
N13,0,4,1895,BOURSE,50.849239,4.348391
N13,0,5,2581,ANNEESSENS,50.845686,4.346176
N13,0,6,1227,LEMONNIER,50.841047,4.340769
N13,0,7,2403,PTE D'ANDERLECHT,50.844911,4.338679
N13,0,8,2215B,LIVERPOOL,50.843397,4.333573
N13,0,9,2216,CLEMENCEAU,50.841816,4.329864
N13,1,1,1203,WESTLAND SHOPPING,50.838025,4.284196
N13,1,10,2261,CLEMENCEAU,50.841816,4.330106
N13,1,11,2262,LIVERPOOL,50.843741,4.335201
N13,1,12,2405,PTE D'ANDERLECHT,50.844731,4.338892
N13,1,13,2264,BUANDERIE,50.846737,4.343922
N13,1,14,2578,ANNEESSENS,50.845686,4.346176
N13,1,15,1063,CESAR DE PAEPE,50.842901,4.350818
N13,1,16,2840,MADELEINE,50.843233,4.354355
N13,1,17,1001,GARE CENTRALE,50.844568,4.356926
N13,1,18,1003,GARE CENTRALE,50.844659,4.359615
N13,1,19,6445,GARE CENTRALE,50.845858,4.357294
N13,1,2,1204,FRUITS,50.837374,4.290288
N13,1,3,1489,RENE HENRY,50.836343,4.295116
N13,1,4,2518,DE LINDE,50.835331,4.299476
N13,1,5,3368,SAINT-GUIDON,50.834693,4.305881
N13,1,6,3376,RESISTANCE,50.835636,4.311713
N13,1,7,3379,DOUVRES,50.836048,4.314279
N13,1,8,2259,CUREGHEM,50.837022,4.318582
N13,1,9,2260,ALBERT I,50.839213,4.323316
N16,0,1,2301,ARENBERG,50.849265,4.356881
N16,0,10,4111,ETANGS NOIRS,50.857069,4.332197
N16,0,11,1179,AUTRIQUE,50.858860,4.330205
N16,0,12,1180,VANHUFFEL,50.860483,4.331816
N16,0,13,1183,SIMONIS,50.863355,4.330671
N16,0,14,4152,PARC ELISABETH,50.865502,4.327476
N16,0,15,1303,RIETHUISEN,50.867019,4.321136
N16,0,16,4153,COLLEGE S.-COEUR,50.868060,4.315424
N16,0,17,1611,GOFFIN,50.866867,4.308747
N16,0,18,1236,VALIDA,50.866256,4.303181
N16,0,19,1307,SCHWEITZER,50.864373,4.296735
N16,0,2,2595,DE BROUCKERE,50.850504,4.353890
N16,0,20,5168,VEREMAN,50.865288,4.292926
N16,0,21,5174,AZUR,50.866725,4.286958
N16,0,22,1195,HUNDERENVELD,50.866943,4.281332
N16,0,23,1196,PARC MONNET,50.869753,4.288799
N16,0,24,4059,BERCHEM-SHOPPING,50.870405,4.291299
N16,0,25,2845,GARE DE BERCHEM,50.872315,4.289818
N16,0,3,1895,BOURSE,50.849239,4.348391
N16,0,4,3221,DANSAERT,50.851241,4.344952
N16,0,5,3222,PORTE DE FLANDRE,50.853020,4.341841
N16,0,6,3223B,PORTE DE NINOVE,50.850536,4.338749
N16,0,7,1237,ELEPHANT,50.851948,4.332370
N16,0,8,1244,GROENINGHE,50.854077,4.328448
N16,0,9,1202,OSSEGHEM,50.856387,4.326529
N16,1,1,2845,GARE DE BERCHEM,50.872315,4.289818
N16,1,10,1304,COLLEGE S.-COEUR,50.866675,4.314772
N16,1,11,1313,BOSSAERT-BASILIQ.,50.865077,4.320101
N16,1,12,1314,BESME,50.863632,4.324662
N16,1,13,1112,SIMONIS,50.862960,4.330756
N16,1,14,1114B,VANHUFFEL,50.860432,4.331643
N16,1,15,1115,AUTRIQUE,50.858770,4.330078
N16,1,16,6471,ETANGS NOIRS,50.857234,4.332479
N16,1,17,3009,BORNE,50.855230,4.335619
N16,1,18,3260,PORTE DE FLANDRE,50.852788,4.342186
N16,1,19,3261,DANSAERT,50.851034,4.345094
N16,1,2,4002B,BERCHEM-SHOPPING,50.869581,4.291958
N16,1,20,2212,BOURSE,50.848383,4.346700
N16,1,21,2578,ANNEESSENS,50.845686,4.346176
N16,1,22,1063,CESAR DE PAEPE,50.842901,4.350818
N16,1,23,2840,MADELEINE,50.843233,4.354355
N16,1,24,1001,GARE CENTRALE,50.844568,4.356926
N16,1,25,1000,GARE CENTRALE,50.845100,4.359617
N16,1,3,1099,PARC MONNET,50.869995,4.288174
N16,1,4,1116,HUNDERENVELD,50.866817,4.281688
N16,1,5,5102,AZUR,50.866669,4.287130
N16,1,6,5105,VEREMAN,50.865359,4.292486
N16,1,7,1306,SCHWEITZER,50.864418,4.297090
N16,1,8,1094,VALIDA,50.866310,4.303465
N16,1,9,1108,GOFFIN,50.866778,4.308838
N18,0,1,1000,GARE CENTRALE,50.845100,4.359617
N18,0,10,2305,ENTREPOT,50.868341,4.353197
N18,0,11,3083,ANDREE DE JONGH,50.870911,4.349332
N18,0,12,4258,POUCHKINE,50.871076,4.344064
N18,0,13,4266,NEKKERSDAL,50.874191,4.346915
N18,0,14,4127,BOCKSTAEL,50.875720,4.348350
N18,0,15,4132B,GARE DE BOCKSTAEL,50.879738,4.347908
N18,0,16,4274,SOBIESKI,50.884735,4.343898
N18,0,17,4956,STUYVENBERGH,50.886506,4.341609
N18,0,18,4276,HOUBA-BRUGMANN,50.890541,4.336561
N18,0,19,4277,STADE,50.894019,4.332238
N18,0,2,2301,ARENBERG,50.849265,4.356881
N18,0,20,6482,ROI BAUDOUIN,50.896813,4.329876
N18,0,21,4265,HEYSEL,50.896429,4.335858
N18,0,3,2595,DE BROUCKERE,50.850504,4.353890
N18,0,4,3465,DE BROUCKERE,50.852420,4.351157
N18,0,5,3075,YSER,50.857349,4.353526
N18,0,6,2269,NICOLAY,50.859189,4.354777
N18,0,7,2587,WTC,50.860782,4.355779
N18,0,8,1281,SUZAN DANIEL,50.863306,4.349156
N18,0,9,1356,TOUR ET TAXIS,50.865586,4.350999
N18,1,1,4264B,HEYSEL,50.896824,4.336515
N18,1,10,3413,POUCHKINE,50.871257,4.345120
N18,1,11,3082,ANDREE DE JONGH,50.871010,4.348892
N18,1,12,2370,ENTREPOT,50.868610,4.353112
N18,1,13,1348,TOUR ET TAXIS,50.864947,4.350303
N18,1,14,1282,SUZAN DANIEL,50.863018,4.348724
N18,1,15,1024B,WTC,50.861176,4.355358
N18,1,16,2209,NICOLAY,50.858919,4.354478
N18,1,17,2835,YSER,50.857103,4.353201
N18,1,18,3587,ROGIER,50.854820,4.359592
N18,1,19,2221,DE BERLAIMONT,50.849859,4.360204
N18,1,2,6481,ROI BAUDOUIN,50.896840,4.329706
N18,1,20,2788,GARE CENTRALE,50.845464,4.357538
N18,1,21,1000,GARE CENTRALE,50.845100,4.359617
N18,1,3,4229,STADE,50.893802,4.332107
N18,1,4,4230,HOUBA-BRUGMANN,50.889903,4.336960
N18,1,5,4957,STUYVENBERGH,50.886299,4.341538
N18,1,6,4232,SOBIESKI,50.884412,4.343898
N18,1,7,4131B,GARE DE BOCKSTAEL,50.879855,4.347609
N18,1,8,4125,BOCKSTAEL,50.875855,4.348193
N18,1,9,4267,NEKKERSDAL,50.873832,4.346305
NAV,0,1,1572,CERIA,50.816457,4.289624
NAV,0,2,2953,FOREST NATIONAL,50.810469,4.326216
